id,nome,data_nascimento,cpf,cep,cidade,estado,pais,genero,telefone,email,data_cadastro
f5401c61-cddc-4025-a929-caa1224bb00c,Dr. Luiz Gustavo Castro,1962-03-12,208.688.132-61,35793-428,Rezende de Camargo,PI,Brasil,F,+55 (051) 3625-0050,20868813261@exemplo.com.br,2023-10-20
d577cc60-49e2-4aec-9ba8-80f6a8cb522f,Enrico Sá,1969-03-09,947.977.220-95,35211386,Nunes,SP,Brasil,M,41 6728-4009,94797722095@exemplo.com.br,2023-09-09
42f84745-34a2-4fa4-862c-f01ad1abbadb,Mariana Moraes,1948-10-07,545.370.673-64,22445577,Borges,MS,Brasil,F,+55 71 2364-2532,54537067364@exemplo.com.br,2024-02-11
6fc29200-6b27-4a9e-8b3d-15a0961966e0,Isabel Aragão,1995-11-19,647.645.095-17,71955-261,Costela da Prata,PE,Brasil,F,+55 (021) 1528-0057,64764509517@exemplo.com.br,2025-02-19
f32d8211-805e-4268-ab5e-775463508fc1,Marcelo da Mata,1964-03-26,433.110.418-02,37051605,Teixeira do Oeste,SE,Brasil,F,41 6589 9313,43311041802@exemplo.com.br,2024-06-22
3f1789de-5a88-42ec-9407-b9369fb38fea,Sr. Ian Cunha,1980-06-28,640.450.438-21,14544-184,Marques,ES,Brasil,F,(081) 6133-2994,64045043821@exemplo.com.br,2023-11-17
0a2a10c8-33ce-4559-bc87-4802137cba8b,Ravy Novais,1974-05-24,442.912.749-22,44824608,Cirino,MT,Brasil,M,+55 31 1244 1137,44291274922@exemplo.com.br,2023-11-03
751502ff-8457-482b-b3a8-f16bda20a011,Sr. Caleb da Luz,1984-09-10,999.341.411-17,90243-339,da Cruz,GO,Brasil,F,+55 84 3963-9470,99934141117@exemplo.com.br,2024-05-14
290c8a33-903d-48a9-86bc-03ada1bec480,Gabrielly das Neves,1988-09-24,973.559.523-82,80398-820,Vasconcelos,SE,Brasil,M,+55 (041) 5103 0528,97355952382@exemplo.com.br,2024-03-27
70c8db99-d3ab-410a-8b61-d1c29b501128,Otávio Porto,1958-05-06,556.655.532-24,06963343,Marques do Norte,CE,Brasil,M,+55 84 2477 6479,55665553224@exemplo.com.br,2024-11-13
65ecdbf9-0b66-45f2-9372-e69a1b7bdb67,Arthur Miguel Mendes,1943-10-23,691.124.835-86,33959561,Andrade de Ribeiro,RO,Brasil,M,+55 (061) 9169 9817,69112483586@exemplo.com.br,2025-03-21
fd1f3cb6-7d20-4e2a-b4d7-50eac9b942cd,Maria Liz da Mata,1959-09-16,309.482.711-45,73023-001,Cardoso das Flores,AM,Brasil,M,84 9319 7076,30948271145@exemplo.com.br,2023-12-15
ead37c02-96c4-48d3-9c18-666e4506285c,Ana Vitória Câmara,1956-02-06,793.802.680-12,75456-473,Araújo,AM,Brasil,M,+55 (031) 5744-3746,79380268012@exemplo.com.br,2024-12-13
6b5ff161-6d91-4e80-a63a-fc1a496f405f,Kaique Nascimento,1980-06-07,664.517.509-64,15186080,Gomes de Fernandes,MT,Brasil,M,(031) 8908 0499,66451750964@exemplo.com.br,2023-08-26
16bbe349-774b-4f21-a048-6d6f3732a88b,Bárbara da Mota,1982-06-21,517.094.747-12,34450916,da Paz da Serra,RR,Brasil,F,+55 (061) 4783-8428,51709474712@exemplo.com.br,2024-08-17
591ebddc-2fc8-460f-a53c-48f6443624d5,Valentina Silveira,1961-11-06,698.241.758-53,75245-062,Souza de Monteiro,RJ,Brasil,F,(021) 2824-5189,69824175853@exemplo.com.br,2024-08-25
ca7c18e0-cada-4718-ac66-3364fc365c23,João Guilherme Ferreira,1975-06-02,927.229.383-12,92309570,Moreira das Flores,MG,Brasil,M,11 8630 1323,92722938312@exemplo.com.br,2025-07-27
639f5352-5e37-43e1-a3d2-e668791065b4,Ravi Câmara,1997-02-22,413.868.244-34,91845-124,Correia,MT,Brasil,F,+55 84 2927-4732,41386824434@exemplo.com.br,2024-11-23
ebdf04ce-4236-4bea-a52b-390ada68b8e0,Davi Lucas Costa,1942-12-25,950.250.285-62,07049897,Nogueira de Sales,BA,Brasil,M,+55 (084) 4758 6599,95025028562@exemplo.com.br,2025-06-04
fcba0b83-647a-4dd2-a350-5e26d05ae303,Lívia Ramos,1958-03-28,369.903.617-39,90551-263,Carvalho de Goiás,CE,Brasil,M,+55 (084) 1572 0974,36990361739@exemplo.com.br,2024-06-21
446de6e5-3fba-43c5-9d9d-7210bd085faf,Dra. Maria Julia Martins,2006-06-19,777.385.250-17,93828630,da Luz da Serra,MA,Brasil,M,+55 (071) 6221-3168,77738525017@exemplo.com.br,2025-04-18
f5e55ccb-619e-4c02-85c2-62e02e793f80,Lívia Araújo,1998-05-22,596.950.008-10,89705581,Costela da Prata,PA,Brasil,M,0800 616 0366,59695000810@exemplo.com.br,2025-05-25
fcfbfbed-1e4d-4cda-bf56-67010361004b,Asafe Campos,1968-06-11,931.443.636-78,60618-107,Costa,SE,Brasil,M,(031) 2766-8835,93144363678@exemplo.com.br,2024-10-15
1cf45ba7-6f9b-46b9-b235-ebaed531b148,Srta. Ana Luiza Vasconcelos,1962-10-26,827.948.474-36,80170-597,Souza dos Dourados,SE,Brasil,F,+55 11 8831-2826,82794847436@exemplo.com.br,2023-09-04
5143df2b-692c-4981-9bf2-c4a7cdc9e8ac,Juliana das Neves,1959-08-17,676.716.230-57,24026940,da Paz,PB,Brasil,M,(041) 0104-1325,67671623057@exemplo.com.br,2025-02-01
ac4c1b66-9a37-4de7-acdc-56100652870a,Gustavo Henrique Teixeira,1960-02-28,884.120.918-26,85059-952,Rios Grande,PA,Brasil,F,(031) 0463 6560,88412091826@exemplo.com.br,2025-03-13
1889c925-f730-49ce-a86c-4e52aa0ffab6,Matheus Abreu,1972-09-28,729.924.958-98,59823112,Castro,GO,Brasil,F,+55 11 8161 8910,72992495898@exemplo.com.br,2024-08-12
536f3dd0-ca1d-4bd0-b3c2-7e369d69cf10,Amanda Cavalcante,1936-06-24,231.975.715-35,78139316,Pereira de Goiás,RJ,Brasil,F,21 6978-3325,23197571535@exemplo.com.br,2023-12-06
89516fca-524b-4117-93fb-5695097ff6ef,Vitória Rezende,1943-12-14,681.081.298-79,43171-644,Cassiano,ES,Brasil,F,61 2676-4033,68108129879@exemplo.com.br,2024-08-08
246ac2a5-9f59-46a5-bbe5-24c8e6294c35,Yan Lopes,1963-10-02,545.760.915-04,62711-392,Farias do Oeste,SE,Brasil,F,0300-023-5643,54576091504@exemplo.com.br,2024-12-03
79212fd7-fe1c-4548-9b25-06b022dc2f26,Sr. Joaquim Pimenta,1963-11-26,100.598.295-09,33206024,Almeida do Campo,AP,Brasil,F,(011) 3849-1034,10059829509@exemplo.com.br,2024-06-18
1cc0c472-32e4-490c-8a41-8abdee01fc4d,Gabrielly Silva,1988-05-07,715.698.671-89,17578-837,da Cruz,MT,Brasil,M,+55 (051) 0024-9153,71569867189@exemplo.com.br,2024-10-11
c7743f77-e4df-4670-9a52-bfd67d1bd173,Gael Henrique Novais,1950-03-11,006.371.391-64,52245-218,Fonseca de Mendes,CE,Brasil,F,+55 (031) 8597 7453,00637139164@exemplo.com.br,2024-07-05
099678aa-505c-4683-88fd-e5182990a9a4,Isis Albuquerque,1981-09-15,371.724.362-27,36844199,Teixeira do Amparo,TO,Brasil,M,+55 (081) 8705-0253,37172436227@exemplo.com.br,2024-04-20
67f78ccd-97d0-4ba6-9b7f-16bba14f0959,Cecilia Cavalcanti,1958-10-02,244.199.630-03,79430143,Rocha de Carvalho,MT,Brasil,M,+55 (011) 3043-9458,24419963003@exemplo.com.br,2024-05-30
6b9a8b7f-e9ec-4fb0-946c-851c3d06d461,Eloah Andrade,2004-08-25,850.292.051-65,31981-051,Vasconcelos do Amparo,AM,Brasil,M,+55 11 3143 3197,85029205165@exemplo.com.br,2025-01-07
5fbb62a2-389e-434a-ab7a-8e96d30590cc,Isaque Porto,1957-03-29,880.016.153-02,37483-735,Novais,ES,Brasil,F,51 4825 4529,88001615302@exemplo.com.br,2023-08-26
76cb1129-3994-437a-ac00-80596eb225ca,Eduardo Pastor,1967-12-17,551.635.348-19,90255-548,Vasconcelos Grande,PE,Brasil,F,0500-980-5951,55163534819@exemplo.com.br,2024-08-20
09f95713-e9f6-44a5-8ed7-ebf69da750e2,Lívia da Rocha,2003-02-25,441.886.963-50,87836-015,Monteiro da Mata,MA,Brasil,M,+55 61 1674-0785,44188696350@exemplo.com.br,2024-10-31
69930bdd-f49d-452f-862b-3dc46c7798fa,Cauã Casa Grande,1990-03-09,747.681.662-70,25131-304,Campos,ES,Brasil,F,21 8426 5152,74768166270@exemplo.com.br,2023-09-12
96d14115-b4db-4ee3-b191-8b17fb275b5a,Bruno Teixeira,1940-10-03,083.076.053-05,84273666,Rios da Prata,MS,Brasil,M,41 6166 6763,08307605305@exemplo.com.br,2025-05-26
84034399-eb4f-4794-ac2c-ffc2d49938a2,Stella Jesus,1992-06-05,641.652.717-70,43414-933,Vargas Paulista,GO,Brasil,M,61 0589-7950,64165271770@exemplo.com.br,2024-05-10
268b722d-3092-4718-bd38-27ad382e729c,Igor Sousa,1937-09-29,512.914.323-15,34203-407,Silveira,PI,Brasil,F,61 9999-8995,51291432315@exemplo.com.br,2024-01-02
62560905-e28e-489a-bde8-d18fc30374af,Stephany Viana,1999-12-05,331.960.396-11,41975-703,Macedo,PR,Brasil,F,51 8729 8093,33196039611@exemplo.com.br,2024-08-31
2ef5f7ff-790a-4636-b5df-fa845d816487,Ayla Alves,1959-04-10,097.274.533-82,22513192,da Mata do Galho,MA,Brasil,M,+55 (041) 7853 3854,09727453382@exemplo.com.br,2023-12-02
6064f37e-49df-49f1-abd4-ea05a1ff75f9,Dr. Daniel Azevedo,1989-06-08,054.221.507-12,76443-913,da Rosa,TO,Brasil,M,11 7644-4827,05422150712@exemplo.com.br,2025-03-12
8b9a24e0-e693-4aa4-b49b-9096365041d5,Calebe Borges,1952-02-23,002.516.123-59,04874607,Guerra da Mata,AP,Brasil,M,41 6799 3535,00251612359@exemplo.com.br,2023-11-11
7153afa1-a151-4ca6-8e76-e872ec2e3456,Juan Macedo,1951-08-27,217.401.217-30,43454-736,Aparecida das Pedras,MT,Brasil,F,+55 (041) 5835-2616,21740121730@exemplo.com.br,2024-03-14
954d16d9-fdfc-4b0a-9be8-139d1ff3c10a,Ana Julia Brito,2003-08-30,218.432.793-75,10174-675,Rodrigues,AP,Brasil,F,31 9754 9585,21843279375@exemplo.com.br,2025-05-02
5a33379d-8d2d-4208-84e4-f2e53aceaaa5,Oliver Mendes,1954-10-18,628.718.322-38,06729908,Cardoso,ES,Brasil,M,84 1711 1379,62871832238@exemplo.com.br,2024-12-27
90541df0-2d47-43b6-bb20-28185f08b104,Srta. Júlia Ramos,1968-06-27,153.280.330-85,57006446,Gomes,SC,Brasil,M,84 4819 2948,15328033085@exemplo.com.br,2023-12-11
0921899d-caec-4b31-bf47-59cb0c1066ac,Srta. Sabrina Pimenta,1997-10-18,680.691.945-24,54151-832,Sampaio,DF,Brasil,M,51 9140 7790,68069194524@exemplo.com.br,2024-03-29
6c34b764-975a-4cc0-93fe-c42a903e7e59,Maria Julia Correia,1942-11-26,709.638.030-10,26879737,Sampaio,PB,Brasil,F,0900 703 6442,70963803010@exemplo.com.br,2024-09-23
7191b614-d3cd-44d7-a175-70f03dc6dbf3,Lucas Souza,1987-12-16,101.566.898-37,79806-072,Mendonça do Amparo,PI,Brasil,M,31 9782-0447,10156689837@exemplo.com.br,2024-11-01
b9d91814-b46c-4568-9c8e-4d1d860dee83,Srta. Raquel Viana,1939-06-25,676.415.090-18,49310768,Câmara do Oeste,AC,Brasil,M,11 0646 0368,67641509018@exemplo.com.br,2025-06-13
543fe8f2-c9cc-46a1-a888-5adc1d7b0955,Sophie Gonçalves,1935-11-26,841.143.208-78,08298-895,Dias,TO,Brasil,F,+55 (021) 9483 1158,84114320878@exemplo.com.br,2024-06-22
5d191479-a324-4068-adec-c42bc3718771,Isaque Pires,1974-01-22,834.036.190-61,47638-440,Lima de Minas,PR,Brasil,F,+55 (021) 1582 5758,83403619061@exemplo.com.br,2025-03-23
0d408306-0650-48dd-a5f5-3af6e92dba96,Matteo Garcia,1940-11-24,337.597.662-36,38820850,Moreira Paulista,RS,Brasil,F,+55 (011) 3221-7488,33759766236@exemplo.com.br,2023-10-07
114805c0-d316-4438-a3a8-522aeb896ea3,Maria Clara Nogueira,1978-05-15,609.556.446-41,09970959,Ribeiro de Minas,MS,Brasil,F,31 4289-1571,60955644641@exemplo.com.br,2024-09-19
218d6cea-a681-4dd6-ad5c-060b914dcc98,Oliver Moura,1939-06-17,134.208.021-88,29392-292,Pires,AC,Brasil,M,+55 11 8254-2394,13420802188@exemplo.com.br,2025-03-07
dfb5c4cb-a193-42e1-9b60-0d8115e76d5d,Ravy Novaes,2004-04-01,311.851.155-33,27991513,Rezende,AC,Brasil,M,+55 (084) 4688-0814,31185115533@exemplo.com.br,2025-01-18
0a2d8358-9c49-4e3f-8d02-df44e100ad6c,Nathan da Mata,1989-04-30,760.626.600-37,29887722,Garcia,PI,Brasil,M,71 9409 1355,76062660037@exemplo.com.br,2023-11-23
6e61d9ee-7fd8-4f34-8572-73b10763598b,Dr. Isaque Fonseca,1978-01-29,348.867.493-13,06655815,Ferreira das Pedras,SE,Brasil,F,11 6006 4503,34886749313@exemplo.com.br,2024-08-19
27ffc11e-537f-458e-8154-e187ee1efd06,Dra. Lavínia Santos,1934-10-12,959.852.187-73,24328-428,Pastor do Oeste,BA,Brasil,F,(051) 0950-5060,95985218773@exemplo.com.br,2025-01-24
a6046fed-3f1a-4e05-840c-79a3e5481c90,Srta. Ana Silveira,1992-05-05,094.759.425-52,46069337,Sales,ES,Brasil,F,(071) 4677-7073,09475942552@exemplo.com.br,2024-12-22
c994aa1b-958e-4683-b962-7f2a64b0838f,Stella Castro,1978-04-07,056.940.978-36,36021652,Cardoso do Campo,MS,Brasil,M,+55 (041) 1844-7351,05694097836@exemplo.com.br,2024-01-23
c0df8832-5f65-4814-a1aa-3100bddfcc0f,Lunna Freitas,1969-09-19,780.588.514-89,57402-837,da Cunha,SE,Brasil,F,+55 61 4086 0801,78058851489@exemplo.com.br,2024-06-01
6dd96f26-a5f1-4978-b8d2-3ce13f2d8098,Benjamim Carvalho,1980-07-21,543.294.383-89,86833491,Correia,PA,Brasil,M,51 0591 6007,54329438389@exemplo.com.br,2024-03-09
d5751036-5059-498a-bf02-b8a11617d2d3,Daniel Freitas,2002-04-19,085.076.303-39,71390794,Camargo,AL,Brasil,M,(021) 8515 8811,08507630339@exemplo.com.br,2024-06-07
dd5933c3-2b2c-4d2c-97ca-845050d02fdd,Sra. Zoe Araújo,1980-10-03,973.895.542-21,79351-556,Porto,MA,Brasil,M,84 0001-1165,97389554221@exemplo.com.br,2025-08-03
2665820f-4810-41a1-b57e-2aa4adf04b37,João Felipe da Mata,1978-02-22,955.094.957-09,89063-093,Guerra,RO,Brasil,M,+55 21 5745 3742,95509495709@exemplo.com.br,2025-07-13
5b24589e-b7da-4926-a32c-1a31408860a5,Ryan Souza,1948-10-01,607.900.228-12,72458-783,das Neves,GO,Brasil,F,+55 84 5022 0280,60790022812@exemplo.com.br,2025-04-01
80e15c02-9572-426a-b99c-ea236959852d,Henry Viana,1982-06-16,291.715.942-38,15350-861,Silveira do Galho,RO,Brasil,F,(041) 4737 6158,29171594238@exemplo.com.br,2024-12-27
b63d95ab-9bdd-4b0d-840b-ee3f3585600c,Levi Cavalcanti,1978-06-17,796.998.891-36,47793490,Vieira dos Dourados,MT,Brasil,M,+55 (084) 1993-1289,79699889136@exemplo.com.br,2024-08-10
e9c9e5af-72bb-484a-bb01-3bec068a597d,Theo da Cunha,1952-09-22,757.723.623-53,11863445,Barbosa,DF,Brasil,M,+55 71 4975-4483,75772362353@exemplo.com.br,2024-12-07
c864582d-c6ce-4dfc-8399-f39e0250263e,Paulo Jesus,2003-11-20,130.807.703-56,43586009,Abreu da Mata,SP,Brasil,F,+55 81 6573 6033,13080770356@exemplo.com.br,2024-10-19
8659d7a4-5b47-4f0c-8683-f8f171a3e449,Maria Cecília Pimenta,1979-03-10,550.301.032-04,13376-828,Vargas de Lima,GO,Brasil,M,+55 51 1110 7022,55030103204@exemplo.com.br,2023-10-10
c570d7b9-abd8-43df-b72e-84cdecf59b4f,Anthony Gomes,1962-03-14,246.829.526-58,03277511,Ribeiro de Minas,PE,Brasil,F,+55 81 6629 8153,24682952658@exemplo.com.br,2025-08-04
26997bef-dbec-48e4-8871-60a99fc48d00,Lívia Teixeira,1971-06-27,285.791.099-15,68124504,Dias,RS,Brasil,M,84 5806-2345,28579109915@exemplo.com.br,2025-03-14
51128de9-b53a-4ab1-908f-30519fc9a2c9,Léo da Conceição,1998-06-30,729.257.024-47,42978-372,Nunes Verde,TO,Brasil,M,+55 (021) 1768-3687,72925702447@exemplo.com.br,2024-04-10
8ba33e32-4f60-435d-b324-fa2feff72c8c,Matheus da Rosa,1953-01-17,739.036.379-64,58804-116,Ribeiro,SP,Brasil,M,+55 71 0739-7319,73903637964@exemplo.com.br,2024-10-02
779a68eb-f5bf-4df9-b271-c7fab82b21f4,Dr. Ravy Rezende,1991-01-01,491.984.880-90,14530617,Azevedo,SC,Brasil,F,(041) 8334 0728,49198488090@exemplo.com.br,2023-09-18
fb3082fe-d827-4809-a452-32abc03370c7,Zoe Nunes,1966-10-18,834.993.058-92,31956798,da Mata,MS,Brasil,M,(071) 3082 7204,83499305892@exemplo.com.br,2025-02-05
46f3a677-2b2c-420e-995d-4e2ba06a4884,Sr. Miguel Martins,1963-07-17,177.184.482-47,43156-537,Melo,ES,Brasil,F,+55 (021) 3912 9085,17718448247@exemplo.com.br,2024-06-23
f50edd42-59e5-4aca-9bd1-47ec89352ac6,Paulo Mendonça,2006-09-05,926.869.530-10,66914-976,Alves,SC,Brasil,M,+55 41 0624 5364,92686953010@exemplo.com.br,2023-09-08
8068ce9d-0572-4ef0-9206-51c65315d318,Sr. Noah Azevedo,2005-05-01,555.534.181-83,01591-435,Porto Verde,AM,Brasil,M,84 1913-5610,55553418183@exemplo.com.br,2023-09-18
6d771cc1-72a6-417c-bfa6-ccb6438f7d5c,Srta. Anna Liz Moreira,1941-04-02,937.918.563-14,44876723,Aparecida,RO,Brasil,M,71 1917 0113,93791856314@exemplo.com.br,2024-06-17
eec70928-4b5f-4ac7-bda0-faa9b9ae92cb,Valentina Azevedo,1990-08-26,969.500.647-01,27090460,Rodrigues do Campo,MS,Brasil,F,0300 945 0139,96950064701@exemplo.com.br,2024-02-09
1d3e0d6e-0946-4b5b-a845-cb6c1471f0fe,Luiza da Rocha,1955-08-16,697.270.423-34,19188-542,Nunes do Norte,RJ,Brasil,M,(011) 5085 3338,69727042334@exemplo.com.br,2025-02-24
80479fdb-ef13-4171-a7dd-e419c108178d,Felipe Andrade,2005-07-16,993.436.828-69,89802-584,Cirino,MA,Brasil,F,84 9933-1037,99343682869@exemplo.com.br,2024-01-07
e994d859-0ded-46b7-8738-327fee4d70d6,Agatha Silva,1972-07-28,608.546.589-35,71177-663,da Luz de Goiás,BA,Brasil,M,+55 (061) 5591 0940,60854658935@exemplo.com.br,2024-11-21
96252c98-04e5-4a19-9ba1-37490b942f11,Arthur da Mota,1935-07-29,422.037.159-80,85403-448,da Paz,RJ,Brasil,M,+55 (021) 2001-5614,42203715980@exemplo.com.br,2023-12-08
2b683aa0-e92d-4670-8489-a871091160e9,Juan Abreu,1986-12-15,657.541.139-22,43709-823,Nascimento do Galho,MA,Brasil,F,+55 (084) 8247 6135,65754113922@exemplo.com.br,2025-08-04
3ca44361-cfa8-41d8-bda9-c3e44cd7379f,Luiz Henrique Andrade,1992-06-11,101.967.920-67,96075-772,Souza,TO,Brasil,M,+55 (011) 7539-9306,10196792067@exemplo.com.br,2024-04-29
f90cb030-27a1-449c-a763-12fd555b3d07,Caio Novaes,1999-06-10,855.708.617-89,89559929,Novais de Vasconcelos,AP,Brasil,M,0500-367-7267,85570861789@exemplo.com.br,2024-01-20
c0685787-357f-4eb0-9958-6563d16df581,Sabrina Lopes,1944-11-25,155.645.842-59,02488326,Gomes,CE,Brasil,M,+55 71 2044-3080,15564584259@exemplo.com.br,2024-08-07
e98eeaee-8440-43f7-be0c-9940394cc5cc,Bryan Costela,1948-06-05,653.371.154-94,85829405,Jesus do Galho,CE,Brasil,F,(041) 6534-4056,65337115494@exemplo.com.br,2024-03-30
b760e072-9625-45f9-9622-232a391cdeb1,Luiz Felipe Cirino,1977-11-28,199.598.875-33,90102003,Pereira,RO,Brasil,M,11 9643-3700,19959887533@exemplo.com.br,2024-11-28
c8c0fae1-029f-4813-9494-518b6955fc86,Caroline Mendonça,1998-12-24,430.773.068-55,82905-690,Azevedo do Oeste,PA,Brasil,F,+55 (061) 3950 1607,43077306855@exemplo.com.br,2024-08-24
d5596f13-b2d5-4725-a030-f505cd739ade,Ayla da Conceição,1990-06-20,252.388.143-85,91924839,Rios,RS,Brasil,F,41 2167-4126,25238814385@exemplo.com.br,2025-05-23
471c2d86-8c01-45fd-8f3b-fb4f97297b8f,Cecilia Sampaio,1966-09-05,713.191.111-69,11198801,Nascimento,RN,Brasil,F,+55 21 5909-6692,71319111169@exemplo.com.br,2025-06-09
98d38184-db14-4ab2-8531-34b89616ecb0,Ryan Peixoto,1947-05-07,463.948.301-51,54737-169,Azevedo,TO,Brasil,M,(071) 2993 9036,46394830151@exemplo.com.br,2025-08-11
446296b4-1e53-444d-a76e-533ccaca2423,Lucas Gabriel Pastor,1982-10-07,137.722.957-54,39981-916,Castro,AM,Brasil,M,31 4939 7835,13772295754@exemplo.com.br,2025-04-14
b34d888b-6896-4991-b38e-06fa9322bed1,Ana Luiza da Rocha,1958-08-09,747.337.908-56,74968-244,Pimenta,MG,Brasil,F,+55 (071) 3151 9369,74733790856@exemplo.com.br,2024-01-11
e926043a-51c9-42ad-9ac8-fedf963cde23,Sr. Calebe Barbosa,1967-04-28,776.934.370-02,10759075,Pinto das Flores,TO,Brasil,F,+55 61 7261-6049,77693437002@exemplo.com.br,2024-07-26
48003209-e370-4f18-b822-259a7fb3f130,Enzo Ramos,1977-11-15,419.116.681-79,79190-605,Rocha,MT,Brasil,M,+55 81 6309-3968,41911668179@exemplo.com.br,2024-10-13
21780c8d-79d0-4878-89d8-4ef041b753dc,Asafe Viana,2001-03-25,035.489.826-38,33802641,Sousa Paulista,AM,Brasil,F,+55 (031) 8603 5923,03548982638@exemplo.com.br,2024-08-12
d7a79d15-fbfa-47a4-b718-6d71547739fd,Alícia Macedo,1989-12-31,387.799.080-15,42014-159,Moreira de Macedo,SP,Brasil,M,(031) 7525 2326,38779908015@exemplo.com.br,2024-02-28
6a7be1f6-579e-4b7f-aa54-50569651bb56,Rebeca Pimenta,1972-08-11,018.621.345-94,38186860,Melo,MG,Brasil,F,+55 (071) 3502-7347,01862134594@exemplo.com.br,2025-08-05
3933be0e-7252-4add-8993-72fe755e6bc6,Maria Isis Almeida,1967-09-06,011.728.001-90,32410752,Marques,GO,Brasil,F,(031) 9654 0945,01172800190@exemplo.com.br,2025-08-05
a3815444-00d7-4dce-a687-4ae437080bc9,Ana Lívia Abreu,1940-05-10,056.076.535-89,52737728,Pimenta Alegre,BA,Brasil,F,+55 (031) 7725 0714,05607653589@exemplo.com.br,2024-04-04
07ce5f8e-3072-44f1-b33b-d6032697cbcb,Ana Sophia Freitas,2003-10-29,593.866.002-21,63035-016,Pimenta do Campo,RO,Brasil,F,(081) 8827-6019,59386600221@exemplo.com.br,2025-06-23
dfb1709f-24f1-489b-8be3-b3f1eb41c7bd,Mariane Jesus,1979-03-31,199.311.071-15,10769240,Ramos,RN,Brasil,M,71 4672 1608,19931107115@exemplo.com.br,2024-07-15
cc0890c5-cc10-47df-9ede-68006c38490b,Dr. Murilo Casa Grande,2004-02-20,262.282.557-22,50147824,Moraes,TO,Brasil,M,+55 (041) 6317 3593,26228255722@exemplo.com.br,2025-02-26
cca4610c-c96f-4c59-aec9-76e718d05b52,Sr. Pedro Henrique Siqueira,1973-07-14,425.432.506-14,67032632,Moura,GO,Brasil,F,+55 21 2673-5228,42543250614@exemplo.com.br,2025-07-18
4d4f42bc-b1f2-43c5-be9f-e5d2c3e86d85,Ana Lívia Montenegro,1954-08-05,033.680.897-28,13090-930,Dias,RJ,Brasil,F,51 5674 2975,03368089728@exemplo.com.br,2025-03-05
e09cf4ac-f2a9-4a9a-82be-4abdc7840c6d,Dr. Théo Fonseca,1983-04-10,580.050.823-00,25498828,Sampaio do Sul,RR,Brasil,F,+55 (041) 6845 0697,58005082300@exemplo.com.br,2024-03-15
66e0e0ab-0ed4-4b26-bb71-22499056e8b2,Isis Cardoso,1942-04-14,542.315.576-97,77010213,Mendes,PA,Brasil,F,31 6549-4104,54231557697@exemplo.com.br,2024-02-28
c44960e0-6953-48b6-a7e0-e40b65cfcd39,Dr. Pedro Lucas Pastor,1974-12-31,646.519.495-89,10031662,Macedo do Norte,AL,Brasil,M,+55 11 2875-6709,64651949589@exemplo.com.br,2024-01-17
8011d8e1-55fa-404e-becf-fb29dc93fb5b,Gael Aragão,1964-12-26,728.339.535-38,70538-056,Barbosa,CE,Brasil,M,11 4637 9463,72833953538@exemplo.com.br,2023-12-30
6067da63-8a86-453a-bea3-b34a80f90cd0,Ana Beatriz Nogueira,1994-09-14,302.638.369-38,87580-676,das Neves Paulista,AL,Brasil,M,+55 84 5274-6242,30263836938@exemplo.com.br,2025-05-09
c3636a93-f45f-441e-a924-573cfeac8b3b,Manuella Nogueira,1945-06-05,625.921.531-15,28138-760,Santos,RN,Brasil,F,(061) 7548 9218,62592153115@exemplo.com.br,2025-02-05
ecc9bfbb-ced9-4a53-bddd-c9253bcdee1c,Maria Júlia Caldeira,1995-10-02,633.780.398-44,10247113,da Cruz de das Neves,GO,Brasil,F,(041) 9711 7836,63378039844@exemplo.com.br,2024-02-21
d3287a9c-4783-41f3-acde-12516d24294b,Sra. Maria Isis Ribeiro,1953-08-16,360.653.631-16,99917-302,Andrade do Sul,RS,Brasil,F,+55 (071) 9826 9297,36065363116@exemplo.com.br,2024-03-28
8708c6fd-7d8d-43e3-a5f1-5572ddff6703,Rebeca Araújo,1996-08-09,736.455.684-30,28116-983,Lopes da Praia,CE,Brasil,F,61 6642-6984,73645568430@exemplo.com.br,2023-12-01
e1af0167-84e8-474b-a854-3d38e2051ffb,Mariah Porto,1978-12-15,129.803.871-08,69644-032,Carvalho,CE,Brasil,F,+55 41 6788 2828,12980387108@exemplo.com.br,2023-10-25
854ac46d-69cb-4108-95e2-1f10c1a49d06,Ana Laura Fogaça,1948-05-04,594.711.260-82,49630844,Siqueira,MS,Brasil,M,+55 (051) 7505 6943,59471126082@exemplo.com.br,2025-01-06
492af6ff-523d-4e29-acb9-de9c962c21e2,Samuel Sousa,1996-05-25,336.788.023-31,56098-413,da Paz do Sul,MT,Brasil,F,+55 51 9428 0516,33678802331@exemplo.com.br,2024-12-10
6577c3bd-e2c7-4afe-9c85-4cd16b15d4ca,Luiz Felipe Santos,1961-07-15,566.382.800-45,22269-345,da Luz de Azevedo,SC,Brasil,M,41 8163 1009,56638280045@exemplo.com.br,2023-11-14
60f3c627-239b-4a53-bd84-57cde155140c,José Silveira,1992-06-23,389.114.615-97,87775-409,Sampaio,RN,Brasil,M,(021) 3625 7565,38911461597@exemplo.com.br,2025-07-16
92b4e7b4-d061-48dd-a7be-2bbaa0ef547a,Liam da Cunha,1942-02-02,176.135.530-99,41081391,da Conceição,SP,Brasil,F,(061) 8923-9798,17613553099@exemplo.com.br,2024-04-27
